latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
43.415,43.971,304.1,1.2,1.1,2017-10-29,0950,Aqua,MODIS,58,6.0NRT,286.8,5.8,D
43.412,43.957,319.4,1.2,1.1,2017-10-29,0950,Aqua,MODIS,79,6.0NRT,287.2,20.5,D
43.428,43.876,300,1.2,1.1,2017-10-29,0950,Aqua,MODIS,19,6.0NRT,286.5,4.3,D
43.503,44.134,321.1,1.2,1.1,2017-10-29,0950,Aqua,MODIS,81,6.0NRT,289.1,21.2,D
43.508,44.142,316.2,1.2,1.1,2017-10-29,0950,Aqua,MODIS,76,6.0NRT,289.8,16.8,D
43.513,44.317,304,1,1,2017-11-03,1010,Aqua,MODIS,58,6.0NRT,289.9,5.4,D
43.407,44.215,302.3,3.5,1.8,2017-11-04,1055,Aqua,MODIS,31,6.0NRT,288.4,28.2,D
43.426,44.301,300.5,3.6,1.8,2017-11-04,1055,Aqua,MODIS,14,6.0NRT,287.9,21.8,D
43.289,44.269,308.3,1,1,2017-11-05,1000,Aqua,MODIS,67,6.0NRT,291.2,9.9,D
43.394,44.231,300.3,1,1,2017-11-05,1000,Aqua,MODIS,32,6.0NRT,290.1,3.3,D
43.398,43.964,311.1,1.1,1,2017-11-05,1000,Aqua,MODIS,71,6.0NRT,289.3,11.2,D
43.475,44.391,302.4,1,1,2017-11-05,1000,Aqua,MODIS,46,6.0NRT,289,4.5,D
43.539,44.378,306.2,1,1,2017-11-05,1000,Aqua,MODIS,63,6.0NRT,288.9,6.8,D
43.537,44.365,304.8,1,1,2017-11-05,1000,Aqua,MODIS,48,6.0NRT,288.9,5.7,D
43.497,44.114,306.2,1,1,2017-11-05,1000,Aqua,MODIS,63,6.0NRT,290.5,7.3,D
43.552,44.282,309.2,1,1,2017-11-05,1000,Aqua,MODIS,68,6.0NRT,291.1,8.5,D
43.579,43.936,331.9,1.1,1,2017-11-05,1000,Aqua,MODIS,88,6.0NRT,291,32.9,D
43.577,43.923,318.5,1.1,1,2017-11-05,1000,Aqua,MODIS,79,6.0NRT,289.7,16.6,D
43.563,43.834,309.1,1.1,1,2017-11-05,1000,Aqua,MODIS,68,6.0NRT,287.9,9.7,D
43.561,43.821,334.1,1.1,1,2017-11-05,1000,Aqua,MODIS,89,6.0NRT,289.6,37.6,D
43.57,43.818,300.8,1.1,1,2017-11-05,1000,Aqua,MODIS,12,6.0NRT,287.6,4.4,D
43.413,43.983,300.8,3.5,1.8,2017-11-15,0855,Terra,MODIS,41,6.0NRT,288.9,25.5,D
43.42,43.979,302.9,3.5,1.8,2017-11-15,0855,Terra,MODIS,54,6.0NRT,289,32.8,D
43.382,44.122,318.1,1.9,1.3,2017-11-15,1035,Aqua,MODIS,78,6.0NRT,291.6,34.6,D
43.421,44.163,306.4,1.9,1.3,2017-11-15,1035,Aqua,MODIS,30,6.0NRT,291.2,13,D
44.17,43.435,313.1,1.4,1.2,2017-10-07,1030,Aqua,MODIS,36,6.0NRT,300.6,8.5,D
44.258,43.06,312.5,1.2,1.1,2017-10-08,0750,Terra,MODIS,60,6.0NRT,297.8,9.4,D
44.172,43.131,318.6,2.1,1.4,2017-10-08,0935,Aqua,MODIS,73,6.0NRT,296.7,39.1,D
44.323,43.267,309.5,1.1,1,2017-10-20,1000,Aqua,MODIS,64,6.0NRT,294.8,7.4,D
44.225,43.12,307.4,3.6,1.8,2017-10-21,0900,Terra,MODIS,65,6.0NRT,289,41.5,D
44.213,43.186,306.5,1,1,2017-10-27,1005,Aqua,MODIS,64,6.0NRT,283.6,8.1,D
44.009,43.373,303,1.1,1,2017-10-04,1000,Aqua,MODIS,49,6.0NRT,292.6,3.7,D
43.959,43.327,315.2,2.1,1.4,2017-10-05,1040,Aqua,MODIS,40,6.0NRT,299.4,21.8,D
43.958,43.301,322.9,2.1,1.4,2017-10-05,1040,Aqua,MODIS,80,6.0NRT,300.3,45.3,D
43.961,43.319,322.4,2.1,1.4,2017-10-05,1040,Aqua,MODIS,81,6.0NRT,300,44.9,D
43.959,43.293,315.4,2.1,1.4,2017-10-05,1040,Aqua,MODIS,74,6.0NRT,300.6,27.7,D
43.808,43.374,328,1,1,2017-10-06,0805,Terra,MODIS,83,6.0NRT,298.4,22.5,D
43.799,43.372,311.1,1,1,2017-10-06,0805,Terra,MODIS,64,6.0NRT,296.6,6.9,D
43.797,43.384,310.3,1,1,2017-10-06,0805,Terra,MODIS,62,6.0NRT,295.6,6.5,D
43.936,43.117,309.1,1.5,1.2,2017-10-06,0945,Aqua,MODIS,51,6.0NRT,292.5,12.3,D
43.931,43.207,330.3,1.1,1,2017-10-09,1015,Aqua,MODIS,84,6.0NRT,299.2,26.1,D
