latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
41.554,0.454,308.6,1.2,1.1,2017-10-24,1110,Terra,MODIS,65,6.0NRT,288.6,9.2,D
41.052,0.613,308.3,1.1,1.1,2017-10-24,1250,Aqua,MODIS,60,6.0NRT,297.3,5.7,D
41.552,0.44,305.5,1.1,1.1,2017-10-24,1250,Aqua,MODIS,52,6.0NRT,294.8,4.3,D
41.694,0.664,306.7,1.1,1,2017-10-28,1045,Terra,MODIS,62,6.0NRT,293.1,6.3,D
41.575,0.695,301.5,2.2,1.4,2017-10-29,1130,Terra,MODIS,47,6.0NRT,290.8,10.8,D
41.576,0.689,303.5,2.2,1.4,2017-10-29,1130,Terra,MODIS,56,6.0NRT,290.7,13.9,D
41.462,0.457,302.1,1,1,2017-10-31,1255,Aqua,MODIS,35,6.0NRT,292.1,3,D
41.56,0.46,303,1.2,1.1,2017-11-06,1040,Terra,MODIS,48,6.0NRT,288.8,6.7,D
41.56,0.454,309.1,1.2,1.1,2017-11-06,1040,Terra,MODIS,68,6.0NRT,289,11.9,D
40.761,0.674,300.3,1.9,1.3,2017-11-07,1125,Terra,MODIS,35,6.0NRT,287,10.7,D
41.554,0.444,301.2,1.2,1.1,2017-11-09,1110,Terra,MODIS,45,6.0NRT,288.1,5.4,D
41.55,0.438,304.6,1.1,1.1,2017-11-09,1250,Aqua,MODIS,59,6.0NRT,289.8,6.6,D
41.436,0.403,303,2.1,1.4,2017-11-14,1130,Terra,MODIS,54,6.0NRT,287.1,16.9,D
41.431,0.42,302.6,2.1,1.4,2017-11-14,1130,Terra,MODIS,53,6.0NRT,287.1,17,D
41.436,0.407,314,1,1,2017-11-14,1310,Aqua,MODIS,74,6.0NRT,289.4,13.7,D
41.578,0.433,300.6,1.1,1,2017-11-14,1310,Aqua,MODIS,40,6.0NRT,289.2,3.8,D
41.675,0.468,304.1,1.1,1,2017-11-14,1310,Aqua,MODIS,58,6.0NRT,288.3,6.8,D
42.334,0.628,311.5,1.4,1.2,2017-11-16,1115,Terra,MODIS,71,6.0NRT,285.8,21.6,D
41.626,0.466,302.7,1.4,1.2,2017-11-16,1115,Terra,MODIS,53,6.0NRT,286.4,10.1,D
41.624,0.235,300.8,1,1,2017-11-20,1050,Terra,MODIS,42,6.0NRT,285.7,5.5,D
41.556,0.324,304,1,1,2017-11-20,1050,Terra,MODIS,58,6.0NRT,284.5,7.6,D
41.658,0.243,305.4,2.5,1.5,2017-11-21,1135,Terra,MODIS,61,6.0NRT,286.1,27.9,D
41.665,0.239,309.4,2.5,1.5,2017-11-21,1135,Terra,MODIS,69,6.0NRT,286.3,38.4,D
41.591,0.415,310.7,1.2,1.1,2017-11-21,1315,Aqua,MODIS,70,6.0NRT,288.5,12.5,D
41.595,0.422,302.3,1.2,1.1,2017-11-21,1315,Aqua,MODIS,51,6.0NRT,288.2,6.5,D
41.593,0.408,304.7,1.2,1.1,2017-11-21,1315,Aqua,MODIS,59,6.0NRT,288.8,8.1,D
41.662,0.237,317.3,1.2,1.1,2017-11-21,1315,Aqua,MODIS,77,6.0NRT,289.3,18.2,D
41.666,0.245,312,1.2,1.1,2017-11-21,1315,Aqua,MODIS,72,6.0NRT,288.1,14.3,D
41.664,0.231,307.6,1.2,1.1,2017-11-21,1315,Aqua,MODIS,66,6.0NRT,288.9,10.4,D
41.593,0.38,300.7,1.3,1.1,2017-11-22,1040,Terra,MODIS,41,6.0NRT,284.5,7.7,D
41.699,0.658,301.3,1,1,2017-11-23,1305,Aqua,MODIS,46,6.0NRT,289.8,3.9,D
41.559,0.381,300.9,1.1,1.1,2017-11-25,1250,Aqua,MODIS,42,6.0NRT,288.7,4.2,D
41.583,0.318,301.4,1.1,1,2017-11-29,1045,Terra,MODIS,46,6.0NRT,282.3,7.1,D
41.582,0.331,303.8,1.1,1,2017-11-29,1045,Terra,MODIS,57,6.0NRT,283,8.5,D
42.365,0.533,302.5,4.7,2,2017-12-03,1200,Aqua,MODIS,36,6.0NRT,273.5,85.3,D
42.375,0.562,309.9,2.6,1.6,2017-12-03,1340,Aqua,MODIS,69,6.0NRT,278.8,55.8,D
42.38,0.552,314.1,2.6,1.6,2017-12-03,1340,Aqua,MODIS,74,6.0NRT,278.3,65.3,D
42.381,0.556,367.4,1.8,1.3,2017-12-03,2125,Terra,MODIS,100,6.0NRT,276.6,264.3,N
42.376,0.532,326.9,1.8,1.3,2017-12-03,2125,Terra,MODIS,100,6.0NRT,271.4,70.9,N
42.386,0.552,307.8,1.5,1.2,2017-12-04,0140,Aqua,MODIS,72,6.0NRT,271.1,25.2,N
42.385,0.569,300.5,1.5,1.2,2017-12-04,0140,Aqua,MODIS,29,6.0NRT,271.1,17.3,N
42.376,0.548,317.9,1.5,1.2,2017-12-04,0140,Aqua,MODIS,96,6.0NRT,271,37.5,N
42.374,0.566,315.3,1.5,1.2,2017-12-04,0140,Aqua,MODIS,91,6.0NRT,271,33.2,N
